@RELATION file_train_step_4

@ATTRIBUTE LOC REAL
@ATTRIBUTE LOC_TOUCHED REAL
@ATTRIBUTE NUMBER_OF_REVISIONS REAL
@ATTRIBUTE LOC_ADDED REAL
@ATTRIBUTE AVG_LOC_ADDED REAL
@ATTRIBUTE NUMBER_OF_AUTHORS REAL
@ATTRIBUTE MAX_LOC_ADDED REAL
@ATTRIBUTE TOTAL_LOC_REMOVED REAL
@ATTRIBUTE MAX_LOC_REMOVED REAL
@ATTRIBUTE AVG_LOC_TOUCHED REAL
@ATTRIBUTE BUGGY {NO, YES}

@DATA
114,0,0,0,0.0,0,0,0,0,0,YES
5701,11479,1,5793,5793.0,1,5793,5686,5686,11479,YES
90,0,0,0,0.0,0,0,0,0,0,NO
17,2,1,1,1.0,1,1,1,1,2,NO
14,0,0,0,0.0,0,0,0,0,0,NO
207,223,3,217,72.33333333333333,2,207,6,3,74,YES
324,330,2,328,164.0,1,324,2,2,165,YES
834,878,2,862,431.0,1,834,16,16,439,YES
60,60,1,60,60.0,1,60,0,0,60,NO
268,270,2,268,134.0,1,268,2,2,135,YES
61,0,0,0,0.0,0,0,0,0,0,YES
67,0,0,0,0.0,0,0,0,0,0,YES
53,0,0,0,0.0,0,0,0,0,0,YES
69,0,0,0,0.0,0,0,0,0,0,NO
18,0,0,0,0.0,0,0,0,0,0,YES
197,9,2,7,3.5,1,4,2,2,4,YES
11,2,1,1,1.0,1,1,1,1,2,NO
74,0,0,0,0.0,0,0,0,0,0,NO
10,0,0,0,0.0,0,0,0,0,0,NO
47,4,1,4,4.0,1,4,0,0,4,YES
6,0,0,0,0.0,0,0,0,0,0,NO
6,0,0,0,0.0,0,0,0,0,0,NO
9,2,2,2,1.0,1,1,0,0,1,YES
308,10,2,7,3.5,1,5,3,3,5,YES
37,3,1,3,3.0,1,3,0,0,3,NO
5,0,0,0,0.0,0,0,0,0,0,NO
36,7,1,7,7.0,1,7,0,0,7,NO
6,0,0,0,0.0,0,0,0,0,0,NO
24,26,2,25,12.5,1,24,1,1,13,NO
4,4,1,4,4.0,1,4,0,0,4,NO
41,9,1,9,9.0,1,9,0,0,9,YES
100,13,1,13,13.0,1,13,0,0,13,YES
45,9,1,9,9.0,1,9,0,0,9,YES
5,5,1,5,5.0,1,5,0,0,5,NO
4,4,1,4,4.0,1,4,0,0,4,NO
17,17,1,17,17.0,1,17,0,0,17,NO
271,90,3,67,22.33333333333333,1,46,23,19,30,YES
42,42,1,42,42.0,1,42,0,0,42,YES
11,11,1,11,11.0,1,11,0,0,11,NO
37,0,0,0,0.0,0,0,0,0,0,NO
123,128,2,126,63.0,1,123,2,2,64,YES
108,1,1,1,1.0,1,1,0,0,1,NO
493,196,3,170,56.66666666666666,1,137,26,24,65,YES
47,0,0,0,0.0,0,0,0,0,0,NO
54,0,0,0,0.0,0,0,0,0,0,NO
4,0,0,0,0.0,0,0,0,0,0,NO
293,60,2,54,27.0,1,48,6,6,30,NO
32,0,0,0,0.0,0,0,0,0,0,NO
28,0,0,0,0.0,0,0,0,0,0,NO
12,3,1,3,3.0,1,3,0,0,3,NO
4,0,0,0,0.0,0,0,0,0,0,NO
37,0,0,0,0.0,0,0,0,0,0,NO
337,40,3,37,12.333333333333334,1,26,3,2,13,YES
33,33,1,33,33.0,1,33,0,0,33,YES
7,7,1,7,7.0,1,7,0,0,7,NO
10,0,0,0,0.0,0,0,0,0,0,NO
15,0,0,0,0.0,0,0,0,0,0,NO
27,0,0,0,0.0,0,0,0,0,0,NO
79,0,0,0,0.0,0,0,0,0,0,NO
114,25,2,17,8.5,1,9,8,7,12,NO
13,4,1,2,2.0,1,2,2,2,4,NO
31,0,0,0,0.0,0,0,0,0,0,NO
35,0,0,0,0.0,0,0,0,0,0,NO
74,4,1,4,4.0,1,4,0,0,4,NO
42,2,1,1,1.0,1,1,1,1,2,NO
55,0,0,0,0.0,0,0,0,0,0,NO
41,0,0,0,0.0,0,0,0,0,0,NO
14,0,0,0,0.0,0,0,0,0,0,NO
25,0,0,0,0.0,0,0,0,0,0,YES
37,18,1,16,16.0,1,16,2,2,18,NO
140,297,3,221,73.66666666666667,1,209,76,62,99,NO
24,0,0,0,0.0,0,0,0,0,0,NO
305,175,4,155,38.75,1,84,20,6,43,YES
16,0,0,0,0.0,0,0,0,0,0,NO
43,0,0,0,0.0,0,0,0,0,0,YES
28,16,1,14,14.0,1,14,2,2,16,YES
5,0,0,0,0.0,0,0,0,0,0,NO
7,0,0,0,0.0,0,0,0,0,0,NO
13,1,1,1,1.0,1,1,0,0,1,NO
11,2,1,1,1.0,1,1,1,1,2,NO
178,0,0,0,0.0,0,0,0,0,0,NO
125,3,1,3,3.0,1,3,0,0,3,NO
12,1,1,1,1.0,1,1,0,0,1,NO
7,0,0,0,0.0,0,0,0,0,0,NO
26,3,1,3,3.0,1,3,0,0,3,NO
325,16,2,15,7.5,1,14,1,1,8,NO
62,0,0,0,0.0,0,0,0,0,0,NO
13,2,1,1,1.0,1,1,1,1,2,NO
67,0,0,0,0.0,0,0,0,0,0,NO
44,0,0,0,0.0,0,0,0,0,0,NO
34,0,0,0,0.0,0,0,0,0,0,NO
25,0,0,0,0.0,0,0,0,0,0,NO
30,0,0,0,0.0,0,0,0,0,0,NO
181,0,0,0,0.0,0,0,0,0,0,YES
76,35,3,26,8.666666666666666,1,20,9,7,11,YES
132,55,2,42,21.0,1,35,13,10,27,YES
32,1,1,1,1.0,1,1,0,0,1,YES
78,1,1,1,1.0,1,1,0,0,1,YES
37,6,2,6,3.0,1,3,0,0,3,YES
73,0,0,0,0.0,0,0,0,0,0,NO
112,0,0,0,0.0,0,0,0,0,0,NO
536,69,3,48,16.0,1,28,21,20,23,YES
58,122,1,122,122.0,1,122,0,0,122,YES
202,2,1,2,2.0,1,2,0,0,2,YES
122,0,0,0,0.0,0,0,0,0,0,NO
110,109,3,81,27.0,1,39,28,24,36,YES
178,178,1,178,178.0,1,178,0,0,178,YES
74,6,1,6,6.0,1,6,0,0,6,YES
22,0,0,0,0.0,0,0,0,0,0,NO
44,0,0,0,0.0,0,0,0,0,0,NO
86,9,1,8,8.0,1,8,1,1,9,NO
206,206,1,206,206.0,1,206,0,0,206,YES
27,0,0,0,0.0,0,0,0,0,0,NO
223,0,0,0,0.0,0,0,0,0,0,NO
29,0,0,0,0.0,0,0,0,0,0,NO
195,0,0,0,0.0,0,0,0,0,0,YES
28,0,0,0,0.0,0,0,0,0,0,NO
182,182,1,182,182.0,1,182,0,0,182,YES
139,4,1,3,3.0,1,3,1,1,4,NO
36,0,0,0,0.0,0,0,0,0,0,NO
136,0,0,0,0.0,0,0,0,0,0,YES
230,0,0,0,0.0,0,0,0,0,0,NO
20,0,0,0,0.0,0,0,0,0,0,NO
57,0,0,0,0.0,0,0,0,0,0,YES
92,11,2,4,2.0,2,3,7,7,5,NO
195,12,1,6,6.0,1,6,6,6,12,NO
168,0,0,0,0.0,0,0,0,0,0,NO
227,0,0,0,0.0,0,0,0,0,0,YES
366,21,1,14,14.0,1,14,7,7,21,YES
87,0,0,0,0.0,0,0,0,0,0,YES
295,37,1,15,15.0,1,15,22,22,37,YES
175,91,2,22,11.0,2,19,69,66,45,NO
520,645,17,513,30.176470588235293,3,136,132,29,37,YES
21,0,0,0,0.0,0,0,0,0,0,NO
108,5,1,4,4.0,1,4,1,1,5,YES
5,0,0,0,0.0,0,0,0,0,0,NO
488,719,5,703,140.6,3,488,16,12,143,NO
125,0,0,0,0.0,0,0,0,0,0,NO
142,130,3,95,31.666666666666668,2,83,35,26,43,YES
323,136,6,92,15.333333333333334,3,47,44,19,22,YES
9,0,0,0,0.0,0,0,0,0,0,NO
181,86,3,83,27.666666666666668,1,51,3,2,28,YES
315,23,2,15,7.5,2,10,8,7,11,YES
7,7,1,7,7.0,1,7,0,0,7,NO
322,159,7,109,15.571428571428571,3,59,50,18,22,NO
8,0,0,0,0.0,0,0,0,0,0,NO
39,0,0,0,0.0,0,0,0,0,0,NO
113,67,8,35,4.375,2,10,32,13,8,YES
361,49,6,26,4.333333333333333,3,10,23,9,8,NO
106,4,1,2,2.0,1,2,2,2,4,YES
14,2,1,2,2.0,1,2,0,0,2,NO
4,0,0,0,0.0,0,0,0,0,0,NO
611,227,9,164,18.22222222222222,2,73,63,17,25,YES
10,0,0,0,0.0,0,0,0,0,0,NO
29,4,1,2,2.0,1,2,2,2,4,NO
49,9,1,4,4.0,1,4,5,5,9,NO
23,2,1,1,1.0,1,1,1,1,2,NO
141,160,3,159,53.0,2,141,1,1,53,NO
133,0,0,0,0.0,0,0,0,0,0,NO
16,4,1,3,3.0,1,3,1,1,4,NO
83,0,0,0,0.0,0,0,0,0,0,NO
24,26,2,25,12.5,1,24,1,1,13,NO
15,15,1,15,15.0,1,15,0,0,15,NO
60,60,1,60,60.0,1,60,0,0,60,NO
29,0,0,0,0.0,0,0,0,0,0,NO
218,40,4,40,10.0,1,10,0,0,10,YES
214,111,10,67,6.7,3,23,44,13,11,YES
411,431,13,208,16.0,3,72,223,141,33,YES
131,112,3,91,30.33333333333333,2,81,21,10,37,YES
30,0,0,0,0.0,0,0,0,0,0,NO
108,7,1,7,7.0,1,7,0,0,7,NO
9,12,2,9,4.5,1,7,3,2,6,NO
185,205,4,194,48.5,1,185,11,7,51,NO
72,34,4,12,3.0,2,5,22,17,8,NO
24,19,3,11,3.6666666666666665,2,5,8,4,6,NO
40,1,1,0,0.0,1,0,1,1,1,NO
59,117,5,97,19.4,2,59,20,19,23,NO
181,408,4,343,85.75,1,181,65,59,102,NO
531,519,12,276,23.0,3,118,243,75,43,YES
174,314,9,222,24.666666666666668,3,131,92,44,34,YES
105,75,3,43,14.333333333333334,2,34,32,26,25,NO
93,4,2,2,1.0,2,1,2,1,2,YES
51,0,0,0,0.0,0,0,0,0,0,YES
104,79,5,40,8.0,3,25,39,28,15,NO
120,578,12,360,30.0,3,117,218,116,48,NO
85,16,3,7,2.333333333333333,2,4,9,4,5,NO
42,29,2,26,13.0,1,23,3,3,14,NO
46,46,2,34,17.0,1,29,12,11,23,NO
47,0,0,0,0.0,0,0,0,0,0,NO
42,50,5,50,10.0,2,26,0,0,10,NO
81,24,4,16,4.0,1,8,8,8,6,YES
198,46,6,46,7.666666666666667,3,24,0,0,7,YES
4,0,0,0,0.0,0,0,0,0,0,NO
43,5,1,3,3.0,1,3,2,2,5,NO
158,289,7,156,22.285714285714285,3,101,133,103,41,YES
106,100,5,48,9.6,3,24,52,28,20,YES
38,65,4,61,15.25,2,38,4,4,16,NO
321,219,5,102,20.4,3,77,117,72,43,YES
38,66,4,62,15.5,2,38,4,4,16,NO
113,83,5,48,9.6,3,28,35,14,16,NO
21,62,2,45,22.5,2,39,17,13,31,NO
55,209,4,144,36.0,2,84,65,36,52,YES
14,25,3,25,8.333333333333334,1,14,0,0,8,NO
522,678,2,576,288.0,2,522,102,102,339,NO
314,583,13,523,40.23076923076923,3,314,60,20,44,YES
38,48,2,45,22.5,1,38,3,3,24,NO
43,9,1,9,9.0,1,9,0,0,9,NO
65,4,1,4,4.0,1,4,0,0,4,NO
285,26,1,26,26.0,1,26,0,0,26,NO
143,143,1,143,143.0,1,143,0,0,143,NO
13,13,1,13,13.0,1,13,0,0,13,NO
4,4,1,4,4.0,1,4,0,0,4,NO
31,31,1,31,31.0,1,31,0,0,31,NO
13,13,1,13,13.0,1,13,0,0,13,NO
12,12,1,12,12.0,1,12,0,0,12,NO
20,20,1,20,20.0,1,20,0,0,20,NO
20,20,1,20,20.0,1,20,0,0,20,NO
22,22,1,22,22.0,1,22,0,0,22,NO
89,89,1,89,89.0,1,89,0,0,89,NO
107,107,1,107,107.0,1,107,0,0,107,YES
136,7,1,7,7.0,1,7,0,0,7,NO
167,75,2,62,31.0,1,41,13,7,37,YES
61,1,1,1,1.0,1,1,0,0,1,NO
390,127,10,109,10.9,3,40,18,4,12,YES
55,5,1,3,3.0,1,3,2,2,5,YES
10,0,0,0,0.0,0,0,0,0,0,YES
59,2,1,1,1.0,1,1,1,1,2,NO
1345,3722,7,3696,528.0,2,1345,26,13,531,NO
362,27,2,23,11.5,2,21,4,4,13,NO
477,112,7,72,10.285714285714286,3,35,40,13,16,YES
106,3,1,2,2.0,1,2,1,1,3,YES
160,515,4,457,114.25,1,185,58,48,128,YES
162,342,6,276,46.0,2,162,66,59,57,NO
195,234,6,217,36.16666666666666,2,195,17,8,39,NO
98,107,3,101,33.666666666666664,2,98,6,5,35,NO
20,20,1,20,20.0,1,20,0,0,20,NO
27,47,3,40,13.333333333333334,2,27,7,7,15,NO
209,454,8,364,45.5,1,209,90,68,56,YES
104,0,0,0,0.0,0,0,0,0,0,NO
84,0,0,0,0.0,0,0,0,0,0,NO
39,0,0,0,0.0,0,0,0,0,0,NO
16,18,2,17,8.5,1,16,1,1,9,NO
83,87,2,87,43.5,2,83,0,0,43,NO
30,30,1,30,30.0,1,30,0,0,30,NO
396,0,0,0,0.0,0,0,0,0,0,YES
18,22,1,22,22.0,1,22,0,0,22,NO
190,20,3,12,4.0,3,8,8,4,6,YES
22,0,0,0,0.0,0,0,0,0,0,NO
10,6,1,5,5.0,1,5,1,1,6,NO
41,28,2,28,14.0,2,20,0,0,14,NO
56,69,2,69,34.5,1,56,0,0,34,NO
15,0,0,0,0.0,0,0,0,0,0,NO
67,2,1,2,2.0,1,2,0,0,2,NO
20,20,1,20,20.0,1,20,0,0,20,NO
25,40,2,36,18.0,2,32,4,2,20,NO
6,6,1,6,6.0,1,6,0,0,6,NO
37,153,4,123,30.75,2,61,30,30,38,NO
7,30,2,29,14.5,1,22,1,1,15,NO
21,21,1,21,21.0,1,21,0,0,21,NO
48,48,1,48,48.0,1,48,0,0,48,YES
7,7,1,7,7.0,1,7,0,0,7,NO
182,219,3,210,70.0,2,182,9,6,73,NO
400,29,3,17,5.666666666666667,2,11,12,11,9,NO
203,50,2,14,7.0,2,9,36,31,25,NO
218,79,3,51,17.0,3,25,28,13,26,NO
58,60,2,59,29.5,1,58,1,1,30,NO
135,59,2,47,23.5,2,43,12,8,29,NO
84,14,2,12,6.0,2,10,2,2,7,NO
145,160,6,142,23.666666666666668,3,67,18,5,26,NO
46,50,2,48,24.0,2,46,2,2,25,NO
188,29,3,23,7.666666666666667,3,15,6,4,9,NO
53,118,4,106,26.5,2,48,12,8,29,NO
34,0,0,0,0.0,0,0,0,0,0,NO
449,288,9,219,24.33333333333333,3,125,69,26,32,NO
156,160,2,158,79.0,2,156,2,2,80,NO
10,3,1,3,3.0,1,3,0,0,3,NO
6,6,1,6,6.0,1,6,0,0,6,NO
122,139,3,133,44.333333333333336,2,83,6,6,46,NO
34,36,2,35,17.5,2,34,1,1,18,NO
160,166,2,163,81.5,2,160,3,3,83,NO
236,37,3,28,9.333333333333334,2,19,9,6,12,NO
231,299,4,296,74.0,2,231,3,2,74,NO
126,278,5,265,53.0,2,126,13,7,55,NO
63,5,2,2,1.0,2,1,3,2,2,NO
213,462,4,451,112.75,2,217,11,7,115,YES
121,82,6,47,7.833333333333333,3,22,35,16,13,NO
91,45,3,28,9.333333333333334,2,18,17,8,15,YES
41,49,2,30,15.0,2,27,19,12,24,NO
188,112,4,81,20.25,2,62,31,19,28,YES
33,47,3,43,14.333333333333334,2,33,4,3,15,NO
32,32,1,32,32.0,1,32,0,0,32,NO
79,79,1,79,79.0,1,79,0,0,79,NO
457,484,4,470,117.5,2,457,14,8,121,NO
15,20,3,17,5.666666666666667,1,15,3,2,6,NO
39,63,2,63,31.5,1,39,0,0,31,NO
75,2,1,1,1.0,1,1,1,1,2,NO
194,302,6,259,43.16666666666666,2,194,43,18,50,NO
245,374,7,324,46.285714285714285,2,245,50,34,53,NO
202,236,2,214,107.0,2,202,22,22,118,YES
34,34,1,34,34.0,1,34,0,0,34,NO
303,303,1,303,303.0,1,303,0,0,303,NO
166,251,4,207,51.75,2,166,44,40,62,NO
32,32,1,32,32.0,1,32,0,0,32,NO
64,64,1,64,64.0,1,64,0,0,64,NO
235,655,12,603,50.25,3,235,52,23,54,NO
318,622,12,514,42.833333333333336,3,318,108,39,51,NO
173,23,2,12,6.0,2,11,11,10,11,NO
20,0,0,0,0.0,0,0,0,0,0,NO
192,250,14,194,13.857142857142858,2,82,56,27,17,NO
202,4,1,2,2.0,1,2,2,2,4,NO
232,87,4,58,14.5,3,23,29,15,21,NO
157,6,1,3,3.0,1,3,3,3,6,NO
838,235,5,78,15.6,2,48,157,75,47,NO
60,26,3,21,7.0,3,19,5,3,8,YES
44,4,1,2,2.0,1,2,2,2,4,NO
148,2,1,1,1.0,1,1,1,1,2,NO
62,2,1,1,1.0,1,1,1,1,2,NO
34,4,1,2,2.0,1,2,2,2,4,NO
43,2,1,1,1.0,1,1,1,1,2,YES
72,25,3,12,4.0,2,5,13,8,8,NO
77,0,0,0,0.0,0,0,0,0,0,NO
31,32,2,32,16.0,1,31,0,0,16,NO
25,26,2,26,13.0,1,25,0,0,13,NO
36,7,2,4,2.0,2,3,3,2,3,NO
27,27,1,27,27.0,1,27,0,0,27,NO
103,118,3,118,39.333333333333336,2,103,0,0,39,NO
371,517,5,486,97.2,3,371,31,24,103,NO
111,74,5,30,6.0,2,18,44,25,14,YES
52,54,2,53,26.5,2,52,1,1,27,NO
28,28,1,28,28.0,1,28,0,0,28,NO
28,0,0,0,0.0,0,0,0,0,0,NO
6,0,0,0,0.0,0,0,0,0,0,NO
7,0,0,0,0.0,0,0,0,0,0,NO
10,6,2,5,2.5,1,5,1,1,3,NO
40,10,3,10,3.333333333333333,2,5,0,0,3,NO
94,5,1,3,3.0,1,3,2,2,5,YES
94,8,2,4,2.0,1,2,4,3,4,YES
136,9,1,5,5.0,1,5,4,4,9,NO
24,0,0,0,0.0,0,0,0,0,0,NO
109,0,0,0,0.0,0,0,0,0,0,NO
72,10,2,7,3.5,1,4,3,3,5,NO
24,22,1,10,10.0,1,10,12,12,22,NO
83,28,3,25,8.333333333333334,2,13,3,2,9,NO
41,0,0,0,0.0,0,0,0,0,0,NO
10,0,0,0,0.0,0,0,0,0,0,NO
10,0,0,0,0.0,0,0,0,0,0,NO
10,10,1,10,10.0,1,10,0,0,10,NO
9,9,1,9,9.0,1,9,0,0,9,NO
10,0,0,0,0.0,0,0,0,0,0,NO
10,0,0,0,0.0,0,0,0,0,0,NO
83,83,1,83,83.0,1,83,0,0,83,NO
52,52,1,52,52.0,1,52,0,0,52,NO
45,114,3,66,22.0,2,34,48,37,38,NO
40,18,2,11,5.5,1,9,7,4,9,NO
38,34,2,18,9.0,2,11,16,12,17,NO
172,285,7,80,11.428571428571429,2,29,205,180,40,NO
46,43,2,24,12.0,2,15,19,12,21,NO
65,97,2,97,48.5,1,65,0,0,48,NO
40,42,2,41,20.5,1,40,1,1,21,NO
9,9,1,9,9.0,1,9,0,0,9,NO
32,32,1,32,32.0,1,32,0,0,32,NO
178,299,9,93,10.333333333333334,2,24,206,173,33,NO
132,243,6,106,17.666666666666668,2,39,137,116,40,NO
445,603,9,232,25.77777777777778,2,68,371,333,67,YES
99,118,4,116,29.0,2,99,2,2,29,YES
23,23,1,23,23.0,1,23,0,0,23,NO
17,17,2,17,8.5,2,17,0,0,8,NO
384,386,2,386,193.0,1,384,0,0,193,NO
291,347,3,324,108.0,1,291,23,20,115,NO
204,211,2,210,105.0,1,204,1,1,105,NO
40,21,1,21,21.0,1,21,0,0,21,NO
50,50,1,50,50.0,1,50,0,0,50,NO
150,170,2,170,85.0,1,150,0,0,85,YES
231,231,1,231,231.0,1,231,0,0,231,NO
24,24,1,24,24.0,1,24,0,0,24,NO
56,11,2,11,5.5,1,6,0,0,5,NO
59,15,1,15,15.0,1,15,0,0,15,NO
221,239,3,239,79.66666666666667,1,221,0,0,79,NO
488,933,3,514,171.33333333333334,1,488,419,417,311,NO
26,26,1,26,26.0,1,26,0,0,26,NO
228,279,4,274,68.5,1,228,5,3,69,NO
361,897,5,546,109.2,1,361,351,318,179,NO
23,26,2,26,13.0,1,23,0,0,13,NO
1,1,1,1,1.0,1,1,0,0,1,NO
17,0,0,0,0.0,0,0,0,0,0,NO
34,0,0,0,0.0,0,0,0,0,0,NO
22,0,0,0,0.0,0,0,0,0,0,NO
3,3,1,3,3.0,1,3,0,0,3,NO
9,3,1,3,3.0,1,3,0,0,3,NO
44,62,2,53,26.5,1,44,9,9,31,NO
9,9,1,9,9.0,1,9,0,0,9,NO
6,0,0,0,0.0,0,0,0,0,0,NO
93,0,0,0,0.0,0,0,0,0,0,NO
26,0,0,0,0.0,0,0,0,0,0,NO
24,0,0,0,0.0,0,0,0,0,0,NO
61,0,0,0,0.0,0,0,0,0,0,NO
76,0,0,0,0.0,0,0,0,0,0,NO
18,0,0,0,0.0,0,0,0,0,0,NO
18,0,0,0,0.0,0,0,0,0,0,NO
29,0,0,0,0.0,0,0,0,0,0,NO
7,7,1,7,7.0,1,7,0,0,7,NO
6,6,1,6,6.0,1,6,0,0,6,NO
15,0,0,0,0.0,0,0,0,0,0,NO
18,2,1,1,1.0,1,1,1,1,2,NO
72,16,1,8,8.0,1,8,8,8,16,NO
29,4,1,2,2.0,1,2,2,2,4,NO
114,100,6,90,15.0,2,37,10,8,16,NO
5808,13900,14,11691,835.0714285714286,2,3853,2209,1341,992,NO
47,47,1,47,47.0,1,47,0,0,47,NO
90,0,0,0,0.0,0,0,0,0,0,NO
17,24,3,23,7.666666666666667,2,17,1,1,8,NO
14,51,1,51,51.0,1,51,0,0,51,NO
211,414,6,278,46.333333333333336,2,187,136,72,69,YES
326,9,1,9,9.0,1,9,0,0,9,NO
846,268,7,132,18.857142857142858,2,71,136,108,38,YES
60,10,1,8,8.0,1,8,2,2,10,YES
266,62,2,21,10.5,1,16,41,36,31,YES
86,86,1,86,86.0,1,86,0,0,86,NO
61,7,1,4,4.0,1,4,3,3,7,NO
67,3,1,2,2.0,1,2,1,1,3,NO
53,3,1,2,2.0,1,2,1,1,3,YES
69,0,0,0,0.0,0,0,0,0,0,YES
18,8,1,2,2.0,1,2,6,6,8,NO
202,97,12,88,7.333333333333333,3,24,9,4,8,YES
11,0,0,0,0.0,0,0,0,0,0,NO
74,0,0,0,0.0,0,0,0,0,0,NO
10,0,0,0,0.0,0,0,0,0,0,NO
51,4,1,4,4.0,1,4,0,0,4,NO
6,0,0,0,0.0,0,0,0,0,0,NO
6,0,0,0,0.0,0,0,0,0,0,NO
11,27,5,19,3.8,1,8,8,2,5,NO
312,464,14,355,25.357142857142858,3,105,109,23,33,YES
40,0,0,0,0.0,0,0,0,0,0,NO
5,0,0,0,0.0,0,0,0,0,0,NO
74,74,1,74,74.0,1,74,0,0,74,NO
43,0,0,0,0.0,0,0,0,0,0,NO
6,0,0,0,0.0,0,0,0,0,0,NO
24,13,1,5,5.0,1,5,8,8,13,NO
4,0,0,0,0.0,0,0,0,0,0,NO
50,23,2,18,9.0,1,15,5,3,11,NO
113,266,8,161,20.125,2,54,105,66,33,NO
88,170,3,154,51.333333333333336,2,88,16,16,56,NO
54,35,2,28,14.0,2,25,7,5,17,NO
5,0,0,0,0.0,0,0,0,0,0,NO
4,0,0,0,0.0,0,0,0,0,0,NO
17,0,0,0,0.0,0,0,0,0,0,NO
80,85,2,85,42.5,1,80,0,0,42,YES
81,143,4,118,29.5,1,81,25,25,35,NO
706,706,1,706,706.0,1,706,0,0,706,YES
20,57,3,41,13.666666666666666,1,20,16,9,19,NO
21,21,2,21,10.5,1,21,0,0,10,NO
16,16,2,16,8.0,1,16,0,0,8,NO
418,762,7,712,101.71428571428572,1,418,50,27,108,YES
315,151,9,114,12.666666666666666,3,34,37,13,16,NO
42,6,1,5,5.0,1,5,1,1,6,NO
11,0,0,0,0.0,0,0,0,0,0,NO
37,0,0,0,0.0,0,0,0,0,0,NO
124,7,1,7,7.0,1,7,0,0,7,NO
109,25,2,10,5.0,2,7,15,9,12,YES
637,808,11,526,47.81818181818182,3,229,282,105,73,YES
47,0,0,0,0.0,0,0,0,0,0,NO
54,27,2,15,7.5,2,14,12,9,13,NO
4,4,1,4,4.0,1,4,0,0,4,NO
4,0,0,0,0.0,0,0,0,0,0,NO
341,12,3,9,3.0,2,4,3,2,4,YES
32,0,0,0,0.0,0,0,0,0,0,NO
28,7,1,4,4.0,1,4,3,3,7,NO
15,1,1,1,1.0,1,1,0,0,1,NO
4,0,0,0,0.0,0,0,0,0,0,NO
37,0,0,0,0.0,0,0,0,0,0,NO
371,356,7,222,31.714285714285715,2,106,134,78,50,NO
33,4,2,2,1.0,1,1,2,1,2,NO
7,0,0,0,0.0,0,0,0,0,0,NO
10,0,0,0,0.0,0,0,0,0,0,NO
15,14,1,14,14.0,1,14,0,0,14,NO
27,0,0,0,0.0,0,0,0,0,0,NO
79,8,1,7,7.0,1,7,1,1,8,NO
123,8,2,7,3.5,1,5,1,1,4,NO
42,42,1,42,42.0,1,42,0,0,42,NO
13,0,0,0,0.0,0,0,0,0,0,NO
31,0,0,0,0.0,0,0,0,0,0,NO
35,0,0,0,0.0,0,0,0,0,0,NO
78,0,0,0,0.0,0,0,0,0,0,NO
42,0,0,0,0.0,0,0,0,0,0,NO
55,0,0,0,0.0,0,0,0,0,0,YES
41,0,0,0,0.0,0,0,0,0,0,NO
14,0,0,0,0.0,0,0,0,0,0,NO
25,23,1,19,19.0,1,19,4,4,23,NO
51,0,0,0,0.0,0,0,0,0,0,NO
285,44,2,22,11.0,1,20,22,20,22,NO
24,0,0,0,0.0,0,0,0,0,0,NO
440,371,10,266,26.6,2,80,105,27,37,YES
16,42,2,34,17.0,1,28,8,5,21,NO
43,68,5,54,10.8,2,16,14,5,13,NO
40,126,6,112,18.666666666666668,2,68,14,5,21,NO
52,155,4,128,32.0,1,52,27,13,38,NO
7,0,0,0,0.0,0,0,0,0,0,NO
14,5,2,4,2.0,1,2,1,1,2,NO
128,5,1,4,4.0,1,4,1,1,5,NO
105,105,1,105,105.0,1,105,0,0,105,NO
77,79,2,78,39.0,1,77,1,1,39,NO
16,16,1,16,16.0,1,16,0,0,16,NO
283,285,2,284,142.0,1,283,1,1,142,NO
13,0,0,0,0.0,0,0,0,0,0,NO
7,0,0,0,0.0,0,0,0,0,0,NO
29,0,0,0,0.0,0,0,0,0,0,NO
245,253,2,247,123.5,2,245,6,6,126,YES
339,230,1,73,73.0,1,73,157,157,230,YES
62,0,0,0,0.0,0,0,0,0,0,NO
13,0,0,0,0.0,0,0,0,0,0,NO
67,0,0,0,0.0,0,0,0,0,0,NO
44,33,1,33,33.0,1,33,0,0,33,YES
34,0,0,0,0.0,0,0,0,0,0,NO
25,0,0,0,0.0,0,0,0,0,0,NO
30,0,0,0,0.0,0,0,0,0,0,NO
181,431,9,406,45.11111111111112,3,145,25,16,47,YES
146,237,3,187,62.333333333333336,2,146,50,50,79,YES
348,359,4,353,88.25,2,348,6,3,89,YES
93,26,2,20,10.0,2,19,6,5,13,YES
161,54,4,40,10.0,2,31,14,12,13,NO
10,10,1,10,10.0,1,10,0,0,10,NO
33,55,4,43,10.75,2,22,12,7,13,NO
505,999,8,950,118.75,3,505,49,40,124,YES
79,27,3,18,6.0,3,14,9,7,9,NO
43,52,5,34,6.8,1,17,18,7,10,NO
148,283,2,259,129.5,2,148,24,24,141,NO
154,228,6,201,33.5,3,154,27,19,38,YES
251,410,4,364,91.0,2,251,46,35,102,YES
73,6,1,3,3.0,1,3,3,3,6,NO
112,40,6,26,4.333333333333333,2,9,14,5,6,NO
563,123,4,67,16.75,2,28,56,42,30,YES
16,16,1,16,16.0,1,16,0,0,16,NO
16,16,1,16,16.0,1,16,0,0,16,NO
16,16,1,16,16.0,1,16,0,0,16,NO
180,45,4,37,9.25,2,24,8,5,11,YES
44,50,2,49,24.5,1,44,1,1,25,NO
