"VERSION","FILE_NAME","LOC","LOC_TOUCHED","NUMBER_OF_REVISIONS","LOC_ADDED","AVG_LOC_ADDED","NUMBER_OF_AUTHORS","MAX_LOC_ADDED","TOTAL_LOC_REMOVED","MAX_LOC_REMOVED","AVG_LOC_TOUCHED","BUGGY"
"1","console/src/main/java/org/apache/syncope/console/pages/ConfigurationModalPage.java","68","68","1","68","68.0","1","68","0","0","68","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/ConnectorModalPage.java","306","345","2","327","163.5","2","306","18","18","172","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/DerivedSchemaModalPage.java","73","73","1","73","73.0","1","73","0","0","73","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/DisplayAttributesModalPage.java","197","230","3","216","72.0","1","197","14","8","76","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/EditUserModalPage.java","49","49","1","49","49.0","1","49","0","0","49","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/ErrorPage.java","14","14","1","14","14.0","1","14","0","0","14","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/ExecMessageModalPage.java","10","10","1","10","10.0","1","10","0","0","10","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/HomePage.java","8","8","1","8","8.0","1","8","0","0","8","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/Login.java","185","217","3","200","66.66666666666667","2","185","17","13","72","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/Logout.java","11","26","3","21","7.0","2","11","5","5","8","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/MembershipModalPage.java","47","52","2","47","23.5","1","47","5","5","26","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/NotificationModalPage.java","150","196","2","193","96.5","2","150","3","3","98","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/NotificationTaskModalPage.java","39","51","2","46","23.0","2","39","5","5","25","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/PolicyModalPage.java","136","151","2","148","74.0","2","136","3","3","75","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/PropagationTaskModalPage.java","18","18","1","18","18.0","1","18","0","0","18","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/ReportExecResultDownloadModalPage.java","38","38","1","38","38.0","1","38","0","0","38","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java","432","447","3","439","146.33333333333334","2","432","8","8","149","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/ReportletConfModalPage.java","263","263","1","263","263.0","1","263","0","0","263","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/Reports.java","355","357","2","357","178.5","2","355","0","0","178","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/ResourceModalPage.java","83","85","2","84","42.0","2","83","1","1","42","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/Resources.java","343","343","1","343","343.0","1","343","0","0","343","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/RoleModalPage.java","74","74","1","74","74.0","1","74","0","0","74","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/Roles.java","54","54","1","54","54.0","1","54","0","0","54","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/SchedTaskModalPage.java","29","29","1","29","29.0","1","29","0","0","29","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/Schema.java","567","567","1","567","567.0","1","567","0","0","567","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java","169","258","3","237","79.0","3","169","21","20","86","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/StatusModalPage.java","70","70","1","70","70.0","1","70","0","0","70","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/SyncTaskModalPage.java","69","69","1","69","69.0","1","69","0","0","69","NO"
"1","console/src/main/java/org/apache/syncope/console/pages/TaskModalPage.java","159","159","1","159","159.0","1","159","0","0","159","YES"
"1","console/src/main/java/org/apache/syncope/console/pages/Tasks.java","117","159","3","145","48.333333333333336","2","117","14","10","53","NO"
