@relation file_train_step_16

@attribute LOC numeric
@attribute LOC_TOUCHED numeric
@attribute NUMBER_OF_REVISIONS numeric
@attribute LOC_ADDED numeric
@attribute AVG_LOC_ADDED numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute MAX_LOC_ADDED numeric
@attribute TOTAL_LOC_REMOVED numeric
@attribute MAX_LOC_REMOVED numeric
@attribute AVG_LOC_TOUCHED numeric
@attribute BUGGY {YES,NO}

@data
167,2,1,1,1,1,1,1,1,2,NO
57,0,0,0,0,0,0,0,0,0,NO
6,0,0,0,0,0,0,0,0,0,NO
114,0,0,0,0,0,0,0,0,0,NO
105,0,0,0,0,0,0,0,0,0,NO
82,0,0,0,0,0,0,0,0,0,NO
49,0,0,0,0,0,0,0,0,0,NO
40,0,0,0,0,0,0,0,0,0,NO
51,0,0,0,0,0,0,0,0,0,NO
171,0,0,0,0,0,0,0,0,0,NO
36,0,0,0,0,0,0,0,0,0,NO
30,0,0,0,0,0,0,0,0,0,NO
16,0,0,0,0,0,0,0,0,0,NO
113,0,0,0,0,0,0,0,0,0,NO
28,0,0,0,0,0,0,0,0,0,NO
233,0,0,0,0,0,0,0,0,0,NO
141,0,0,0,0,0,0,0,0,0,NO
95,0,0,0,0,0,0,0,0,0,NO
16,0,0,0,0,0,0,0,0,0,NO
43,0,0,0,0,0,0,0,0,0,NO
72,0,0,0,0,0,0,0,0,0,NO
98,0,0,0,0,0,0,0,0,0,NO
38,0,0,0,0,0,0,0,0,0,NO
36,0,0,0,0,0,0,0,0,0,NO
24,0,0,0,0,0,0,0,0,0,NO
95,0,0,0,0,0,0,0,0,0,NO
16,0,0,0,0,0,0,0,0,0,NO
98,0,0,0,0,0,0,0,0,0,NO
25,0,0,0,0,0,0,0,0,0,NO
39,0,0,0,0,0,0,0,0,0,NO
41,0,0,0,0,0,0,0,0,0,NO
26,0,0,0,0,0,0,0,0,0,NO
59,0,0,0,0,0,0,0,0,0,NO
105,0,0,0,0,0,0,0,0,0,NO
46,0,0,0,0,0,0,0,0,0,NO
33,0,0,0,0,0,0,0,0,0,NO
37,0,0,0,0,0,0,0,0,0,NO
9,0,0,0,0,0,0,0,0,0,NO
8,0,0,0,0,0,0,0,0,0,NO
43,0,0,0,0,0,0,0,0,0,NO
9,0,0,0,0,0,0,0,0,0,NO
156,0,0,0,0,0,0,0,0,0,NO
1,0,0,0,0,0,0,0,0,0,NO
102,0,0,0,0,0,0,0,0,0,NO
46,0,0,0,0,0,0,0,0,0,NO
33,0,0,0,0,0,0,0,0,0,NO
37,0,0,0,0,0,0,0,0,0,NO
7,0,0,0,0,0,0,0,0,0,NO
8,0,0,0,0,0,0,0,0,0,NO
43,0,0,0,0,0,0,0,0,0,NO
9,0,0,0,0,0,0,0,0,0,NO
306,0,0,0,0,0,0,0,0,0,NO
426,0,0,0,0,0,0,0,0,0,NO
102,0,0,0,0,0,0,0,0,0,NO
46,0,0,0,0,0,0,0,0,0,NO
33,0,0,0,0,0,0,0,0,0,NO
37,0,0,0,0,0,0,0,0,0,NO
9,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
46,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
10,0,0,0,0,0,0,0,0,0,NO
8,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
13,0,0,0,0,0,0,0,0,0,NO
13,0,0,0,0,0,0,0,0,0,NO
12,0,0,0,0,0,0,0,0,0,NO
13,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
10,0,0,0,0,0,0,0,0,0,NO
17,0,0,0,0,0,0,0,0,0,NO
13,0,0,0,0,0,0,0,0,0,NO
14,0,0,0,0,0,0,0,0,0,NO
16,0,0,0,0,0,0,0,0,0,NO
21,0,0,0,0,0,0,0,0,0,NO
13,0,0,0,0,0,0,0,0,0,NO
21,0,0,0,0,0,0,0,0,0,NO
15,0,0,0,0,0,0,0,0,0,NO
23,0,0,0,0,0,0,0,0,0,NO
10,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
13,0,0,0,0,0,0,0,0,0,NO
57,0,0,0,0,0,0,0,0,0,NO
37,0,0,0,0,0,0,0,0,0,NO
37,0,0,0,0,0,0,0,0,0,NO
45,0,0,0,0,0,0,0,0,0,NO
57,6,1,3,3,1,3,3,3,6,NO
37,0,0,0,0,0,0,0,0,0,NO
61,0,0,0,0,0,0,0,0,0,NO
54,0,0,0,0,0,0,0,0,0,NO
41,0,0,0,0,0,0,0,0,0,NO
58,0,0,0,0,0,0,0,0,0,NO
27,0,0,0,0,0,0,0,0,0,NO
57,0,0,0,0,0,0,0,0,0,NO
53,0,0,0,0,0,0,0,0,0,NO
59,0,0,0,0,0,0,0,0,0,NO
113,2,1,1,1,1,1,1,1,2,NO
147,0,0,0,0,0,0,0,0,0,NO
57,0,0,0,0,0,0,0,0,0,NO
134,0,0,0,0,0,0,0,0,0,NO
78,0,0,0,0,0,0,0,0,0,NO
359,0,0,0,0,0,0,0,0,0,NO
31,0,0,0,0,0,0,0,0,0,NO
396,0,0,0,0,0,0,0,0,0,NO
37,0,0,0,0,0,0,0,0,0,NO
61,0,0,0,0,0,0,0,0,0,NO
274,0,0,0,0,0,0,0,0,0,NO
79,0,0,0,0,0,0,0,0,0,NO
15,0,0,0,0,0,0,0,0,0,NO
26,0,0,0,0,0,0,0,0,0,NO
19,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
8,0,0,0,0,0,0,0,0,0,NO
6,0,0,0,0,0,0,0,0,0,NO
6,0,0,0,0,0,0,0,0,0,NO
17,0,0,0,0,0,0,0,0,0,NO
35,0,0,0,0,0,0,0,0,0,NO
17,0,0,0,0,0,0,0,0,0,NO
60,0,0,0,0,0,0,0,0,0,NO
17,0,0,0,0,0,0,0,0,0,NO
35,0,0,0,0,0,0,0,0,0,NO
27,0,0,0,0,0,0,0,0,0,NO
17,0,0,0,0,0,0,0,0,0,NO
34,0,0,0,0,0,0,0,0,0,NO
55,0,0,0,0,0,0,0,0,0,NO
17,0,0,0,0,0,0,0,0,0,NO
35,0,0,0,0,0,0,0,0,0,NO
17,0,0,0,0,0,0,0,0,0,NO
64,0,0,0,0,0,0,0,0,0,NO
17,0,0,0,0,0,0,0,0,0,NO
45,0,0,0,0,0,0,0,0,0,NO
17,0,0,0,0,0,0,0,0,0,NO
43,0,0,0,0,0,0,0,0,0,NO
17,0,0,0,0,0,0,0,0,0,NO
43,0,0,0,0,0,0,0,0,0,NO
17,0,0,0,0,0,0,0,0,0,NO
17,0,0,0,0,0,0,0,0,0,NO
43,0,0,0,0,0,0,0,0,0,NO
43,0,0,0,0,0,0,0,0,0,NO
17,0,0,0,0,0,0,0,0,0,NO
53,0,0,0,0,0,0,0,0,0,NO
17,0,0,0,0,0,0,0,0,0,NO
107,0,0,0,0,0,0,0,0,0,NO
17,0,0,0,0,0,0,0,0,0,NO
49,0,0,0,0,0,0,0,0,0,NO
84,0,0,0,0,0,0,0,0,0,NO
10,0,0,0,0,0,0,0,0,0,NO
134,0,0,0,0,0,0,0,0,0,NO
10,0,0,0,0,0,0,0,0,0,NO
10,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
84,0,0,0,0,0,0,0,0,0,NO
318,2,1,1,1,1,1,1,1,2,NO
132,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
7,0,0,0,0,0,0,0,0,0,NO
484,2,1,1,1,1,1,1,1,2,NO
1,0,0,0,0,0,0,0,0,0,NO
42,0,0,0,0,0,0,0,0,0,NO
10,0,0,0,0,0,0,0,0,0,NO
8,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
51,0,0,0,0,0,0,0,0,0,NO
230,0,0,0,0,0,0,0,0,0,NO
70,0,0,0,0,0,0,0,0,0,NO
39,0,0,0,0,0,0,0,0,0,NO
162,0,0,0,0,0,0,0,0,0,NO
307,2,1,1,1,1,1,1,1,2,NO
98,20,1,10,10,1,10,10,10,20,NO
9,0,0,0,0,0,0,0,0,0,NO
157,28,1,14,14,1,14,14,14,28,NO
92,18,1,9,9,1,9,9,9,18,NO
183,16,1,8,8,1,8,8,8,16,NO
343,40,1,20,20,1,20,20,20,40,NO
201,32,1,16,16,1,16,16,16,32,NO
180,20,1,10,10,1,10,10,10,20,NO
98,20,1,10,10,1,10,10,10,20,NO
345,28,1,14,14,1,14,14,14,28,NO
16,0,0,0,0,0,0,0,0,0,NO
502,2,1,1,1,1,1,1,1,2,NO
150,26,1,13,13,1,13,13,13,26,NO
100,20,1,10,10,1,10,10,10,20,NO
51,16,1,8,8,1,8,8,8,16,NO
531,8,1,4,4,1,4,4,4,8,YES
19,0,0,0,0,0,0,0,0,0,NO
118,2,1,1,1,1,1,1,1,2,NO
53,0,0,0,0,0,0,0,0,0,NO
27,0,0,0,0,0,0,0,0,0,NO
103,0,0,0,0,0,0,0,0,0,NO
116,0,0,0,0,0,0,0,0,0,NO
246,16,1,8,8,1,8,8,8,16,NO
158,0,0,0,0,0,0,0,0,0,NO
71,0,0,0,0,0,0,0,0,0,NO
196,2,1,1,1,1,1,1,1,2,NO
57,0,0,0,0,0,0,0,0,0,NO
283,14,1,7,7,1,7,7,7,14,NO
67,12,1,6,6,1,6,6,6,12,NO
36,0,0,0,0,0,0,0,0,0,NO
61,0,0,0,0,0,0,0,0,0,NO
32,0,0,0,0,0,0,0,0,0,NO
156,0,0,0,0,0,0,0,0,0,NO
133,0,0,0,0,0,0,0,0,0,NO
12,0,0,0,0,0,0,0,0,0,NO
23,0,0,0,0,0,0,0,0,0,NO
69,0,0,0,0,0,0,0,0,0,NO
535,2,1,1,1,1,1,1,1,2,NO
16,0,0,0,0,0,0,0,0,0,NO
72,0,0,0,0,0,0,0,0,0,NO
1,0,0,0,0,0,0,0,0,0,NO
44,0,0,0,0,0,0,0,0,0,NO
21,0,0,0,0,0,0,0,0,0,NO
102,0,0,0,0,0,0,0,0,0,NO
57,0,0,0,0,0,0,0,0,0,NO
14,0,0,0,0,0,0,0,0,0,NO
322,0,0,0,0,0,0,0,0,0,NO
96,7,1,3,3,1,3,4,4,7,NO
279,1,1,0,0,1,0,1,1,1,NO
61,0,0,0,0,0,0,0,0,0,NO
420,0,0,0,0,0,0,0,0,0,NO
145,0,0,0,0,0,0,0,0,0,NO
10,10,1,10,10,1,10,0,0,10,NO
402,0,0,0,0,0,0,0,0,0,NO
43,0,0,0,0,0,0,0,0,0,NO
88,0,0,0,0,0,0,0,0,0,NO
67,0,0,0,0,0,0,0,0,0,NO
23,0,0,0,0,0,0,0,0,0,NO
62,6,1,3,3,1,3,3,3,6,NO
490,14,1,7,7,1,7,7,7,14,NO
122,4,1,2,2,1,2,2,2,4,NO
35,2,1,1,1,1,1,1,1,2,NO
7,0,0,0,0,0,0,0,0,0,NO
53,0,0,0,0,0,0,0,0,0,NO
25,0,0,0,0,0,0,0,0,0,NO
9,0,0,0,0,0,0,0,0,0,NO
15,0,0,0,0,0,0,0,0,0,NO
14,0,0,0,0,0,0,0,0,0,NO
14,0,0,0,0,0,0,0,0,0,NO
7,0,0,0,0,0,0,0,0,0,NO
7,0,0,0,0,0,0,0,0,0,NO
9,0,0,0,0,0,0,0,0,0,NO
78,11,1,1,1,1,1,10,10,11,NO
109,4,1,4,4,1,4,0,0,4,NO
5,0,0,0,0,0,0,0,0,0,NO
20,0,0,0,0,0,0,0,0,0,NO
91,11,1,1,1,1,1,10,10,11,NO
154,20,1,15,15,1,15,5,5,20,NO
16,0,0,0,0,0,0,0,0,0,NO
1,0,0,0,0,0,0,0,0,0,NO
59,0,0,0,0,0,0,0,0,0,NO
41,0,0,0,0,0,0,0,0,0,NO
206,0,0,0,0,0,0,0,0,0,NO
144,0,0,0,0,0,0,0,0,0,NO
81,0,0,0,0,0,0,0,0,0,NO
109,0,0,0,0,0,0,0,0,0,NO
46,0,0,0,0,0,0,0,0,0,NO
47,0,0,0,0,0,0,0,0,0,NO
50,0,0,0,0,0,0,0,0,0,NO
94,0,0,0,0,0,0,0,0,0,NO
95,0,0,0,0,0,0,0,0,0,NO
49,0,0,0,0,0,0,0,0,0,NO
164,0,0,0,0,0,0,0,0,0,NO
88,0,0,0,0,0,0,0,0,0,NO
101,0,0,0,0,0,0,0,0,0,NO
38,0,0,0,0,0,0,0,0,0,NO
125,0,0,0,0,0,0,0,0,0,NO
248,0,0,0,0,0,0,0,0,0,NO
135,0,0,0,0,0,0,0,0,0,NO
96,0,0,0,0,0,0,0,0,0,NO
45,0,0,0,0,0,0,0,0,0,NO
106,0,0,0,0,0,0,0,0,0,NO
60,0,0,0,0,0,0,0,0,0,NO
31,0,0,0,0,0,0,0,0,0,NO
44,0,0,0,0,0,0,0,0,0,NO
74,0,0,0,0,0,0,0,0,0,NO
215,0,0,0,0,0,0,0,0,0,NO
61,0,0,0,0,0,0,0,0,0,NO
77,0,0,0,0,0,0,0,0,0,NO
115,0,0,0,0,0,0,0,0,0,NO
48,0,0,0,0,0,0,0,0,0,NO
40,0,0,0,0,0,0,0,0,0,NO
36,0,0,0,0,0,0,0,0,0,NO
291,0,0,0,0,0,0,0,0,0,NO
68,0,0,0,0,0,0,0,0,0,NO
411,0,0,0,0,0,0,0,0,0,NO
71,0,0,0,0,0,0,0,0,0,NO
62,0,0,0,0,0,0,0,0,0,NO
131,0,0,0,0,0,0,0,0,0,NO
113,0,0,0,0,0,0,0,0,0,NO
255,0,0,0,0,0,0,0,0,0,NO
273,0,0,0,0,0,0,0,0,0,NO
217,0,0,0,0,0,0,0,0,0,NO
197,0,0,0,0,0,0,0,0,0,NO
487,0,0,0,0,0,0,0,0,0,NO
145,0,0,0,0,0,0,0,0,0,NO
1350,24,1,24,24,1,24,0,0,24,YES
55,0,0,0,0,0,0,0,0,0,NO
46,0,0,0,0,0,0,0,0,0,NO
87,0,0,0,0,0,0,0,0,0,NO
62,0,0,0,0,0,0,0,0,0,NO
143,0,0,0,0,0,0,0,0,0,NO
65,0,0,0,0,0,0,0,0,0,NO
94,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
7,0,0,0,0,0,0,0,0,0,NO
21,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
38,0,0,0,0,0,0,0,0,0,NO
135,0,0,0,0,0,0,0,0,0,NO
50,0,0,0,0,0,0,0,0,0,NO
49,4,1,2,2,1,2,2,2,4,NO
14,0,0,0,0,0,0,0,0,0,NO
90,0,0,0,0,0,0,0,0,0,NO
58,0,0,0,0,0,0,0,0,0,NO
20,0,0,0,0,0,0,0,0,0,NO
6,0,0,0,0,0,0,0,0,0,NO
61,0,0,0,0,0,0,0,0,0,NO
70,0,0,0,0,0,0,0,0,0,NO
46,0,0,0,0,0,0,0,0,0,NO
25,0,0,0,0,0,0,0,0,0,NO
141,0,0,0,0,0,0,0,0,0,NO
14,0,0,0,0,0,0,0,0,0,NO
9,0,0,0,0,0,0,0,0,0,NO
92,4,1,2,2,1,2,2,2,4,NO
49,0,0,0,0,0,0,0,0,0,NO
22,0,0,0,0,0,0,0,0,0,NO
45,0,0,0,0,0,0,0,0,0,NO
19,0,0,0,0,0,0,0,0,0,NO
52,0,0,0,0,0,0,0,0,0,NO
100,2,1,1,1,1,1,1,1,2,NO
42,2,1,1,1,1,1,1,1,2,NO
18,0,0,0,0,0,0,0,0,0,NO
20,0,0,0,0,0,0,0,0,0,NO
35,2,1,1,1,1,1,1,1,2,NO
96,0,0,0,0,0,0,0,0,0,NO
62,7,1,7,7,1,7,0,0,7,NO
22,0,0,0,0,0,0,0,0,0,NO
24,0,0,0,0,0,0,0,0,0,NO
34,0,0,0,0,0,0,0,0,0,NO
55,0,0,0,0,0,0,0,0,0,NO
15,0,0,0,0,0,0,0,0,0,NO
112,0,0,0,0,0,0,0,0,0,NO
147,0,0,0,0,0,0,0,0,0,NO
107,0,0,0,0,0,0,0,0,0,NO
41,14,1,14,14,1,14,0,0,14,NO
54,0,0,0,0,0,0,0,0,0,NO
82,0,0,0,0,0,0,0,0,0,NO
22,0,0,0,0,0,0,0,0,0,NO
60,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
61,0,0,0,0,0,0,0,0,0,NO
48,0,0,0,0,0,0,0,0,0,NO
144,2,1,1,1,1,1,1,1,2,NO
11,0,0,0,0,0,0,0,0,0,NO
19,0,0,0,0,0,0,0,0,0,NO
82,0,0,0,0,0,0,0,0,0,NO
100,2,1,1,1,1,1,1,1,2,NO
256,0,0,0,0,0,0,0,0,0,NO
30,0,0,0,0,0,0,0,0,0,NO
61,0,0,0,0,0,0,0,0,0,NO
56,0,0,0,0,0,0,0,0,0,NO
42,0,0,0,0,0,0,0,0,0,NO
7,0,0,0,0,0,0,0,0,0,NO
90,0,0,0,0,0,0,0,0,0,NO
6,0,0,0,0,0,0,0,0,0,NO
173,0,0,0,0,0,0,0,0,0,NO
61,0,0,0,0,0,0,0,0,0,NO
14,7,1,5,5,1,5,2,2,7,NO
7,0,0,0,0,0,0,0,0,0,NO
64,0,0,0,0,0,0,0,0,0,NO
35,0,0,0,0,0,0,0,0,0,NO
12,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
45,0,0,0,0,0,0,0,0,0,NO
91,0,0,0,0,0,0,0,0,0,NO
188,0,0,0,0,0,0,0,0,0,NO
16,0,0,0,0,0,0,0,0,0,NO
5,0,0,0,0,0,0,0,0,0,NO
6,0,0,0,0,0,0,0,0,0,NO
11,0,0,0,0,0,0,0,0,0,NO
7,0,0,0,0,0,0,0,0,0,NO
7,0,0,0,0,0,0,0,0,0,NO
19,0,0,0,0,0,0,0,0,0,NO
29,0,0,0,0,0,0,0,0,0,NO
69,0,0,0,0,0,0,0,0,0,NO
39,0,0,0,0,0,0,0,0,0,NO
12,0,0,0,0,0,0,0,0,0,NO
7,0,0,0,0,0,0,0,0,0,NO
6,0,0,0,0,0,0,0,0,0,NO
8,0,0,0,0,0,0,0,0,0,NO
1,0,0,0,0,0,0,0,0,0,NO
86,0,0,0,0,0,0,0,0,0,NO
125,0,0,0,0,0,0,0,0,0,NO
44,0,0,0,0,0,0,0,0,0,NO
68,0,0,0,0,0,0,0,0,0,NO
38,0,0,0,0,0,0,0,0,0,NO
38,0,0,0,0,0,0,0,0,0,NO
24,0,0,0,0,0,0,0,0,0,NO
119,0,0,0,0,0,0,0,0,0,NO
18,0,0,0,0,0,0,0,0,0,NO
122,0,0,0,0,0,0,0,0,0,NO
70,0,0,0,0,0,0,0,0,0,NO
34,0,0,0,0,0,0,0,0,0,NO
64,0,0,0,0,0,0,0,0,0,NO
17,0,0,0,0,0,0,0,0,0,NO
40,0,0,0,0,0,0,0,0,0,NO
35,0,0,0,0,0,0,0,0,0,NO
44,0,0,0,0,0,0,0,0,0,NO
28,0,0,0,0,0,0,0,0,0,NO
126,0,0,0,0,0,0,0,0,0,NO
57,0,0,0,0,0,0,0,0,0,NO
58,0,0,0,0,0,0,0,0,0,NO
119,0,0,0,0,0,0,0,0,0,NO
90,20,2,14,7,2,10,6,4,10,NO
21,0,0,0,0,0,0,0,0,0,NO
171,0,0,0,0,0,0,0,0,0,NO
24,0,0,0,0,0,0,0,0,0,NO
139,0,0,0,0,0,0,0,0,0,NO
499,4,1,2,2,1,2,2,2,4,NO
83,8,1,4,4,1,4,4,4,8,NO
323,12,1,6,6,1,6,6,6,12,NO
87,8,1,4,4,1,4,4,4,8,NO
216,4,1,2,2,1,2,2,2,4,NO
49,0,0,0,0,0,0,0,0,0,NO
14,0,0,0,0,0,0,0,0,0,NO
10,0,0,0,0,0,0,0,0,0,NO
8,0,0,0,0,0,0,0,0,0,NO
183,2,1,1,1,1,1,1,1,2,NO
16,0,0,0,0,0,0,0,0,0,NO
57,6,1,3,3,1,3,3,3,6,NO
204,14,2,7,3.5,1,5,7,5,7,NO
41,0,0,0,0,0,0,0,0,0,NO
159,8,1,4,4,1,4,4,4,8,NO
18,0,0,0,0,0,0,0,0,0,NO
40,0,0,0,0,0,0,0,0,0,NO
465,11,2,5,2.5,2,4,6,5,5,NO
278,14,2,7,3.5,1,6,7,6,7,NO
383,0,0,0,0,0,0,0,0,0,NO
97,8,1,4,4,1,4,4,4,8,NO
343,0,0,0,0,0,0,0,0,0,NO
88,8,1,4,4,1,4,4,4,8,NO
54,2,1,0,0,1,0,2,2,2,NO
29,4,1,2,2,1,2,2,2,4,NO
567,2,1,1,1,1,1,1,1,2,NO
230,21,2,15,7.5,1,10,6,5,10,NO
84,6,1,3,3,1,3,3,3,6,NO
69,4,1,2,2,1,2,2,2,4,NO
181,20,1,18,18,1,18,2,2,20,NO
131,6,2,3,1.5,2,2,3,2,3,NO
337,0,0,0,0,0,0,0,0,0,NO
136,8,1,4,4,1,4,4,4,8,NO
88,0,0,0,0,0,0,0,0,0,NO
31,0,0,0,0,0,0,0,0,0,NO
97,2,1,1,1,1,1,1,1,2,NO
83,8,1,4,4,1,4,4,4,8,NO
17,0,0,0,0,0,0,0,0,0,NO
30,0,0,0,0,0,0,0,0,0,NO
189,0,0,0,0,0,0,0,0,0,NO
116,2,1,1,1,1,1,1,1,2,NO
14,0,0,0,0,0,0,0,0,0,NO
191,4,1,2,2,1,2,2,2,4,NO
223,0,0,0,0,0,0,0,0,0,NO
178,6,1,3,3,1,3,3,3,6,NO
195,8,3,4,1.333333,2,2,4,2,2,NO
185,2,1,1,1,1,1,1,1,2,NO
148,0,0,0,0,0,0,0,0,0,NO
309,12,2,6,3,1,4,6,4,6,NO
119,0,0,0,0,0,0,0,0,0,NO
40,0,0,0,0,0,0,0,0,0,NO
357,0,0,0,0,0,0,0,0,0,NO
49,2,1,1,1,1,1,1,1,2,NO
120,0,0,0,0,0,0,0,0,0,NO
88,0,0,0,0,0,0,0,0,0,NO
58,4,1,1,1,1,1,3,3,4,NO
125,0,0,0,0,0,0,0,0,0,NO
213,52,2,27,13.5,2,25,25,23,26,NO
119,0,0,0,0,0,0,0,0,0,NO
228,6,2,4,2,2,2,2,2,3,NO
66,0,0,0,0,0,0,0,0,0,NO
227,4,1,2,2,1,2,2,2,4,NO
450,0,0,0,0,0,0,0,0,0,NO
127,0,0,0,0,0,0,0,0,0,NO
9,0,0,0,0,0,0,0,0,0,NO
22,0,0,0,0,0,0,0,0,0,NO
29,0,0,0,0,0,0,0,0,0,NO
115,0,0,0,0,0,0,0,0,0,NO
19,0,0,0,0,0,0,0,0,0,NO
8,0,0,0,0,0,0,0,0,0,NO
9,0,0,0,0,0,0,0,0,0,NO
51,0,0,0,0,0,0,0,0,0,NO
45,0,0,0,0,0,0,0,0,0,NO
145,0,0,0,0,0,0,0,0,0,NO
64,0,0,0,0,0,0,0,0,0,NO
41,0,0,0,0,0,0,0,0,0,NO
44,0,0,0,0,0,0,0,0,0,NO
154,0,0,0,0,0,0,0,0,0,NO
112,2,1,1,1,1,1,1,1,2,NO
34,0,0,0,0,0,0,0,0,0,NO
90,0,0,0,0,0,0,0,0,0,NO
17,0,0,0,0,0,0,0,0,0,NO
19,0,0,0,0,0,0,0,0,0,NO
24,0,0,0,0,0,0,0,0,0,NO
26,0,0,0,0,0,0,0,0,0,NO
24,0,0,0,0,0,0,0,0,0,NO
56,0,0,0,0,0,0,0,0,0,NO
14,0,0,0,0,0,0,0,0,0,NO
18,0,0,0,0,0,0,0,0,0,NO
170,0,0,0,0,0,0,0,0,0,NO
55,0,0,0,0,0,0,0,0,0,NO
31,0,0,0,0,0,0,0,0,0,NO
45,2,1,1,1,1,1,1,1,2,NO
22,0,0,0,0,0,0,0,0,0,NO
35,0,0,0,0,0,0,0,0,0,NO
31,0,0,0,0,0,0,0,0,0,NO
50,2,1,1,1,1,1,1,1,2,NO
20,0,0,0,0,0,0,0,0,0,NO
93,0,0,0,0,0,0,0,0,0,NO
47,0,0,0,0,0,0,0,0,0,NO
141,0,0,0,0,0,0,0,0,0,NO
139,0,0,0,0,0,0,0,0,0,NO
12,0,0,0,0,0,0,0,0,0,NO
107,0,0,0,0,0,0,0,0,0,NO
137,0,0,0,0,0,0,0,0,0,NO
146,0,0,0,0,0,0,0,0,0,NO
94,0,0,0,0,0,0,0,0,0,NO
62,0,0,0,0,0,0,0,0,0,NO
34,0,0,0,0,0,0,0,0,0,NO
40,0,0,0,0,0,0,0,0,0,NO
105,0,0,0,0,0,0,0,0,0,NO
79,2,1,1,1,1,1,1,1,2,NO
38,0,0,0,0,0,0,0,0,0,NO
46,0,0,0,0,0,0,0,0,0,NO
60,0,0,0,0,0,0,0,0,0,NO
101,0,0,0,0,0,0,0,0,0,NO
26,0,0,0,0,0,0,0,0,0,NO
37,0,0,0,0,0,0,0,0,0,NO
56,0,0,0,0,0,0,0,0,0,NO
37,0,0,0,0,0,0,0,0,0,NO
108,0,0,0,0,0,0,0,0,0,NO
70,0,0,0,0,0,0,0,0,0,NO
40,0,0,0,0,0,0,0,0,0,NO
86,0,0,0,0,0,0,0,0,0,NO
138,0,0,0,0,0,0,0,0,0,NO
79,0,0,0,0,0,0,0,0,0,NO
163,0,0,0,0,0,0,0,0,0,NO
49,0,0,0,0,0,0,0,0,0,NO
39,0,0,0,0,0,0,0,0,0,NO
167,11,1,8,8,1,8,3,3,11,NO
57,0,0,0,0,0,0,0,0,0,NO
6,0,0,0,0,0,0,0,0,0,NO
114,0,0,0,0,0,0,0,0,0,NO
105,0,0,0,0,0,0,0,0,0,NO
82,4,1,2,2,1,2,2,2,4,NO
49,86,2,35,17.5,2,31,51,32,43,NO
40,0,0,0,0,0,0,0,0,0,NO
51,0,0,0,0,0,0,0,0,0,NO
171,3,1,3,3,1,3,0,0,3,NO
36,0,0,0,0,0,0,0,0,0,NO
30,0,0,0,0,0,0,0,0,0,NO
16,0,0,0,0,0,0,0,0,0,NO
113,0,0,0,0,0,0,0,0,0,NO
28,0,0,0,0,0,0,0,0,0,NO
233,2,1,1,1,1,1,1,1,2,NO
141,0,0,0,0,0,0,0,0,0,NO
95,0,0,0,0,0,0,0,0,0,NO
16,0,0,0,0,0,0,0,0,0,NO
43,0,0,0,0,0,0,0,0,0,NO
72,0,0,0,0,0,0,0,0,0,NO
98,0,0,0,0,0,0,0,0,0,NO
38,0,0,0,0,0,0,0,0,0,NO
36,0,0,0,0,0,0,0,0,0,NO
24,14,1,14,14,1,14,0,0,14,NO
95,0,0,0,0,0,0,0,0,0,NO
16,0,0,0,0,0,0,0,0,0,NO
98,0,0,0,0,0,0,0,0,0,NO
25,0,0,0,0,0,0,0,0,0,NO
39,0,0,0,0,0,0,0,0,0,NO
41,0,0,0,0,0,0,0,0,0,NO
26,0,0,0,0,0,0,0,0,0,NO
59,0,0,0,0,0,0,0,0,0,NO
105,0,0,0,0,0,0,0,0,0,NO
46,0,0,0,0,0,0,0,0,0,NO
33,0,0,0,0,0,0,0,0,0,NO
37,0,0,0,0,0,0,0,0,0,NO
9,0,0,0,0,0,0,0,0,0,NO
8,0,0,0,0,0,0,0,0,0,NO
43,2,1,1,1,1,1,1,1,2,NO
9,0,0,0,0,0,0,0,0,0,NO
156,6,1,3,3,1,3,3,3,6,NO
1,0,0,0,0,0,0,0,0,0,NO
102,0,0,0,0,0,0,0,0,0,NO
46,0,0,0,0,0,0,0,0,0,NO
33,0,0,0,0,0,0,0,0,0,NO
37,0,0,0,0,0,0,0,0,0,NO
